vid,Year,value.S1,value.S10,value.S100,value.S101,value.S102,value.S103,value.S11,value.S12,value.S13,value.S14,value.S15,value.S16,value.S17,value.S18,value.S19,value.S2,value.S20,value.S21,value.S22,value.S23,value.S24,value.S25,value.S26,value.S27,value.S28,value.S29,value.S3,value.S30,value.S31,value.S32,value.S33,value.S34,value.S35,value.S36,value.S37,value.S38,value.S39,value.S4,value.S40,value.S41,value.S42,value.S43,value.S44,value.S45,value.S46,value.S47,value.S48,value.S49,value.S5,value.S50,value.S51,value.S52,value.S53,value.S54,value.S55,value.S56,value.S57,value.S58,value.S59,value.S6,value.S60,value.S61,value.S62,value.S63,value.S64,value.S65,value.S66,value.S67,value.S68,value.S69,value.S7,value.S70,value.S71,value.S72,value.S73,value.S74,value.S75,value.S76,value.S77,value.S78,value.S79,value.S8,value.S80,value.S81,value.S82,value.S83,value.S84,value.S85,value.S86,value.S87,value.S88,value.S89,value.S9,value.S90,value.S91,value.S92,value.S93,value.S94,value.S95,value.S96,value.S97,value.S98,value.S99
199,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118962.5,230939.97,0,0,0,0,0,0,1698112.43,0,0,0,0,0,0,0,0,355924.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66339.24,612960.04,0,0,0,0,0,0,1265135.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163204.75,785845.02,0,0,0,0,0,0,869754.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43301.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149838.7775,886093.8807,0,0,0,0,0,0,1693125.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70856.85631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766.018586,805305.3619,0,0,0,0,0,0,3005854.267,0,0,0,0,0,0,0,0,173253.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.725587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8568.662224,366374.6285,0,0,0,0,0,0,2332513.365,0,0,0,0,0,0,0,0,297934.4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2004,0,0,120,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,94608,0,7079.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,1540,0,0,0,0,0,0,9620.96,0,0,0,0,82.5,0,285,0,0,0,2515,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
200,2005,0,1510.5,5327.2,90,0,0,0,0,0,0,0,53432.4,1876.1,0,0,0,0,34341.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.9,1918.8,735,0,12790,0,450,1266,1133.1,91.92,0,0,300,0,1708.8,0,7363.5,0,0,0,117685.58,0,15,0,0,0,0,660,0,318.9,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,130,0,0,0,0,1887.9,0,0,0,2904,18,114,0,48,723,0,0
200,2006,0,3849.39,4353.56,273.6,0,0,0,0,0,0,0,115138.46,8870.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.5,8880.84,1958,0,7390230.75,0,8941.4,3258.54,6876.19,0,0,0,0,0,4671.9,560,28883.326,0,0,0,148326.22,0,18.5,0,0,0,0,4248,0,3224.02,7656.6,0,0,0,258,0,0,0,0,0,0,0,0,0,636.64,0,0,0,910,0,0,0,0,13489.5,0,0,0,12384,77.35,589,0,0,828,0,0
200,2007,0,1807.68,18096.338,14831.4,0,0,0,0,0,0,0,268398.074,29734.86,828.45,0,0,0,0,0,0,0,0,0,0,0,0,0,4837.5,0,0,0,0,0,0,0,0,0,0,153.27,16675.954,8348.2475,0,3033203,0,826,6133.95,12382.3,0,0,0,148,0,10719.45,3420.4,33497,0,0,0,605616.24,0,216.6,0,0,0,0,0,0,787.64,29672.888,0,0,0,0,0,0,0,0,0,0,0,0,0,3671.328,0,440.3,0,0,0,0,0,0,3914,0,0,0,0,1216.8,196.3,0,0,0,0,0
200,2008,0,995.1,8928.75,1747.08,0,0,0,0,0,0,0,172686.83,10720.24,600.8,0,0,0,0,0,0,0,0,0,0,0,0,0,135307.5,0,0,0,0,0,0,0,0,0,0,19.25,7715.355,2093.92,0,0,0,2605.93,1968.98,1805.13,0,0,0,67,0,15746.52,14745.29,671655.32,0,0,0,219208.78,0,286.9,0,0,0,0,292,0,3245.67,1634.36,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,4272.66,0,0,0,0,0,3869.2,0,0,0,0,0
200,2009,0,1577.38,7327.82,3144.5,0,0,0,0,0,0,0,24897.59,6045.8,206,0,0,0,90,0,0,0,0,0,0,0,0,0,65544.6,0,0,0,0,0,0,0,0,0,0,408.15,30573.13,1603.95,0,8343,0,4479.96,6950.51,1290.93,0,0,0,0,0,32309.08,10347.86,38306.01,0,0,0,173457.98,0,1516.2,0,0,0,0,0,0,12771.42,3456.25,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,3749.23,0,0,0,0,0,464,0,0,1881.76,0,0
200,2010,0,953.04,15661.3,1412.16,0,0,0,0,0,0,0,26641.08,2902.66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,0,0,0,0,0,0,0,0,0,0,1295.3,29037.83,4033.56,0,25802.7,0,11791.24,11558.38,963.14,0,0,0,80,0,32397.66,8371.82,24628.79,0,0,0,187847.34,0,608,0,0,0,0,0,0,13266.62,402.88,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8,0,0,0,0,0,0,0,0,17953.74,0,0,0,31877.1,0,3312,0,0,0,0,0
200,2011,0,2412.24,13026.97,4461.58,0,0,0,0,0,0,0,21142.41,2897.31,0,0,0,0,85.8,0,0,0,0,0,0,0,0,0,1566,0,0,0,0,0,0,0,0,0,0,1310.5,27627.07,3215.5,0,98310,0,5088.84,13962.34,5305.87,0,0,0,0,0,35431.2,9708.76,16065.71,0,0,0,148061.28,0,0,0,0,0,0,0,0,8394.84,2398.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37947.59,0,0,0,79043.7,0,3690.4,0,0,728.08,0,0
200,2012,0,3179.08,35767.48,5658.2,0,0,0,0,0,0,0,10187.29,681.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.75,36237.62,6057.08,0,12561.78,0,8236.13,24074.5,3658.76,0,0,0,0,0,87755.11,6642,14280.28,0,0,0,242149.97,0,0,0,0,0,0,0,0,10665.08,3680.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583.56,0,0,0,303283.4328,0,7689.6,0,0,2045.16,0,0
200,2013,0,654.5074935,49641.6793,13311.30726,0,0,0,0,0,0,0,13592.56776,4112.64536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6983592,23946.43386,5176.420974,0,25583.10194,0,14718.27781,18843.98023,1840.379878,0,0,0,0,0,41876.67593,12519.11022,14985.29346,0,0,0,139903.8963,0,0,0,0,0,0,0,0,7563.625755,4420.860594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8756.500115,0,0,0,292287.9859,0,19754.79331,0,0,727.5891995,0,0
200,2014,0,4928.869528,36913.87295,9431.379053,0,0,0,0,0,0,0,11586.1703,1357.829452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.4214821,11777.77922,1950.486048,0,36270.46952,0,14073.61386,12512.44071,943.8067961,0,0,0,0,0,27543.00728,16005.30096,24326.23216,0,0,0,158028.4341,0,0,0,0,0,0,0,0,5894.138883,1701.558199,0,0,0,0,0,0,0,0,0,0,0,0,0,47.07062634,0,0,0,0,0,0,0,0,10995.37838,0,0,0,23641.70625,0,30946.62865,0,0,7058.485334,0,0
200,2015,0,1405.526318,54541.04322,6779.2,0,0,0,0,0,0,0,12948.51784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14867.27655,5749.380488,0,42619.00529,0,2651,4735.602597,6532.886948,0,0,0,0,0,23982.35785,14687.03282,17856.32577,0,0,0,184425.8332,0,945.0207004,0,0,0,0,0,0,1656.1,44573.86428,0,0,0,0,0,0,0,0,0,0,0,0,0,26702.22433,0,0,0,0,0,0,0,0,5810.181574,0,0,0,250666.869,0,4440.459779,0,0,5582.5,0,0
201,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2005,0,0,0,0,0,0,85820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95539.5,0,2393.6,0,0,0,0,0,0,0,0,83839.1,21840,0,0,0,0,0,0,0,0,1668.4,0,5312,0,0,0,0,0,7209.9,36540,0,0,0,0,0,24430,0,0,0,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64188,0,0,0,0,0,0,7873,0,0,0,0,0,2080,0,0,0,5917.6,0,0,0,1703,0
201,2006,0,0,32383.52,0,3859.574,0,93820,0,0,0,0,15386.064,0,0,0,0,0,0,0,0,0,0,0,0,0,90750,0,0,0,0,0,0,0,0,0,0,47839,20750,0,65128.855,3004.03,0,0,0,0,0,7684.728,0,3502,0,0,0,17622.846,0,20822.215,39587,0,0,0,0,0,7000,0,0,0,0,0,0,18419.824,0,0,0,0,0,0,0,0,0,0,0,38142,0,17221,0,0,0,0,16640,0,0,0,3479.938,0,0,0,0,14882.4,110.4,0,0,0,993.373,0
201,2007,0,0,25685,9848.24,24046.57,0,11760,0,0,0,0,28395.54,0,649.92,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,892.36,0,0,0,5780,43926,0,255142.2,43324.18,0,0,0,1206.9,89.68,39374.53,0,703.6,0,0,0,148648.0284,0,111810.12,3348,0,0,1335.76,0,0,0,0,0,0,0,0,0,12427.92,0,0,0,0,0,0,0,0,0,0,0,7992,0,81159.86,0,0,0,0,1596,0,0,0,9881.96,0,0,0,0,2519.55,58001.55,0,0,164.52,3406,0
201,2008,0,0,27779.94,8463.48,4503.91,0,0,0,0,0,0,21631.96,0,824.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.22,0,0,0,0,0,0,398357,81052.32,0,0,0,8565.05,0,23406.38,0,0,0,0,0,118763.8,0,113327.74,0,0,0,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29272.83,0,0,0,0,0,0,0,0,3078.74,0,0,0,0,729,114908.66,0,0,0,64,0
202,2004,0,1500,20059.9693,3108.6,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7114.9612,11172.35,0,0,0,840,2058.4,5783.4152,0,0,0,0,0,26049.2469,1898.252,68003.152,0,0,0,195229.4425,0,0,0,0,0,0,0,0,5040,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17433.6816,0,0,0,0,0,464,0,0,0,0,0
202,2005,0,2057.85,7642.85,3220.12,0,0,0,0,0,0,0,16651.7696,19440.1465,0,0,84350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8,11209.8184,21425.64485,0,0,0,8912.45,3742.327,8235.456,0,0,0,35,0,17639.29,1947.83,81038.938,0,0,0,624863.48,0,0,0,0,0,0,0,0,4188.5116,6086.05,0,0,0,0,0,0,0,0,0,0,0,0,0,77.85,0,0,0,0,0,0,0,0,18529.7192,0,0,0,0,280,598.5,0,0,0,0,0
202,2006,0,285.6,960,3516.47,0,0,0,0,0,0,0,19585.7,19547.46,0,0,180152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.4,6289,21121.42,0,0,0,15985.068,10320.4,3430.484,0,0,0,0,0,5724.64,3000.5,138865.9,0,0,0,709316.4225,0,0,0,0,0,0,0,0,635.2,4510.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264.253,0,0,0,0,1285.2,1043.4,2067,910,3424,0,0
202,2007,0,803.865,1263.54,3784.23,0,0,0,0,0,0,0,20821.54,23103.02,0,0,25450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.63,7655.398,17087.415,0,0,0,1157.1,3711.73,4627.728,0,0,0,0,0,11444.73,5670.4,101858.215,0,0,0,965172.93,0,0,0,0,0,0,0,0,4009.97,3809.94,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,10272.4,0,0,0,0,63.96,1262.82,476,0,2810.025,0,0
202,2008,0,1611.567,3676.72,5757.964,0,0,0,0,0,0,0,36815.53,9639.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.1,28125.42,17529.78,0,0,0,11772.72,3738.17,6335.591,0,0,0,0,0,29310.81,1071.68,697792.15,0,0,0,893867.68,0,0,0,0,0,0,0,0,1945.89,3665.28,0,0,0,0,0,0,0,0,0,0,0,0,0,314.9,0,0,0,0,0,0,0,0,8694.13,0,0,0,0,534.24,366.6,0,0,1342.82,0,0
202,2009,0,181.8,1841.8,4380.975,0,0,0,0,0,0,0,41313.495,9607.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9688.8075,3109.617,0,0,0,4781.842,2011.09,4790.71,0,0,0,0,0,12013.435,0,82808.232,0,0,0,-203895.215,0,0,0,0,0,0,0,0,1237.04,3315.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9366.4,0,0,0,0,0,952.45,0,0,0,0,0
202,2010,0,319.8,2453.47,1237.56,0,0,0,0,0,0,0,41092.27,8666.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6871.46,2621.4725,0,0,0,3603.555,87.318,3794.83,0,0,0,0,0,9855.007,0,55935.65,0,0,0,634975.49,0,0,0,0,0,0,0,0,564.36,914.05,0,0,0,0,0,0,0,0,0,0,0,0,0,13.56,0,0,0,0,0,0,0,0,1865.14,0,0,0,0,0,133,0,0,3239.86,0,0
202,2011,0,244.2,1301.08,2856.75,0,0,0,0,0,0,0,35273.6075,13296.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9676.84,7363.77,0,0,0,1899.97,1998.13,5754.27,0,0,0,0,0,8150.19,0,106789.993,0,0,0,826163.29,0,0,0,0,0,0,0,0,462.15,2635.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721.6,0,0,0,0,0,934.8,0,0,319.11,0,0
202,2012,0,0,2573.15,849.28,0,0,0,0,0,0,0,31474.34,7877.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654.37,15075.05,0,0,0,927.88,1016.38,3145.17,0,0,0,0,0,5900.21,0,78695.57,0,0,0,1029283.99,0,0,0,0,0,0,0,0,594.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.2,0,0,0,0,0,0,0,0,0,0,0
202,2013,0,0,748.6521005,1445.861092,0,0,0,0,0,0,0,34241.43769,5172.016349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526.07309,1619.661992,0,0,0,1022.583743,556.0829877,4484.558394,0,0,0,0,0,9562.177479,0,88567.99231,0,0,0,996465.0321,0,0,0,0,0,0,0,0,0,788.1007527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.3097648,0,0
202,2014,0,0,357.5397521,1875.094058,0,0,0,0,0,0,0,40362.84663,5336.351153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10123.42764,3951.911223,0,0,0,0,916.6665149,3478.669017,0,0,0,0,0,8166.142592,0,72595.95505,0,0,0,1341492.119,0,0,0,0,0,0,0,0,105.8554583,780.8005199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619.922008,0,0,0,0,0,0,0,0,1620.826578,0,0
202,2015,0,0,0,658.1338204,0,0,0,0,0,0,0,19181.81498,6230.781817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8661.241979,3326.764996,0,0,0,0,0,2898.444941,0,0,0,0,0,1398.458897,0,56765.4203,0,0,0,1204148.154,0,0,0,0,0,0,0,0,272.8135061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.9582408,0,0,0,0,0,399.9083394,0,0,4485.657106,0,0
203,2005,0,158.86,0,0,0,0,0,0,0,0,0,554.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,178.56,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,4095.6,0,0,0,2443,0,0
203,2006,0,0,0,0,0,0,0,0,0,0,0,777.6,0,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,280,0,0,0,0,0,193.5,748,0,0,0,0,0,24,760,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,860,0,0,0,0,720,0,0,0,2660,0,0
203,2007,0,0,220.5,0,0,0,0,0,0,0,0,1823.9,2140.16,0,0,0,0,512.5,0,388.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885.68,4949.76,0,0,0,0,0,815.1,0,0,0,0,0,0,57,629,0,0,0,0,0,0,0,0,0,0,0,0,0,30082.83,0,0,0,0,0,0,0,0,0,0,0,0,0,990.06,0,0,0,0,0,0,0,0,3829.72,0,0,3436.83,0,7036.81,0,0,0,14147.4,0,0
203,2008,0,0,2792.4,0,0,0,0,0,0,0,0,3306.5,0,0,0,0,0,2035.88,0,1542.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462.4,3107.92,0,0,0,72.6,0,1263,1977.22,0,0,0,0,0,0,366.28,0,0,0,0,0,0,0,0,0,0,0,0,0,24649.48,0,0,0,0,0,0,0,0,0,0,0,0,0,751.4,0,0,0,0,0,0,0,0,10337.8,0,0,4958.21,0,30,0,0,0,20439.75,0,0
203,2009,0,0,198.2,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,9008.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.39,216.22,0,0,0,0,0,558.75,11008.965,0,0,0,0,0,0,457.85,0,0,0,0,0,0,0,0,0,0,0,0,0,40860.61,0,0,0,0,0,0,0,0,0,0,0,0,0,2466.65,0,0,0,0,0,0,0,0,1040.4,0,0,6278.5,0,5969,0,0,0,2842.84,0,0
203,2010,0,0,42,0,0,0,0,0,0,0,0,296.5,0,0,0,0,0,104,0,13017.02,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.35,507.46,0,0,0,0,0,353.78,11941.405,0,0,0,0,63.69,0,268.38,0,0,0,0,0,0,0,0,0,0,0,0,0,9410.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.3,0,0,0,0,0,0,0,0,499.5,0,0,2129.525,0,0,0,0,0,3051.18,0,0
203,2011,0,0,516.02,0,0,0,0,0,0,0,0,698.85,66,0,0,0,0,820.125,0,10694.03,903.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,374,0,0,0,0,0,1137.6,11491.32,0,0,0,0,0,0,794.26,0,0,0,0,0,0,0,0,0,0,0,0,0,11931.74,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,696.5871,0,0,5105.9,0,0,0,0,0,9359.0998,0,0
203,2012,0,0,79.3,0,0,0,0,0,0,0,0,383.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.95,117.4,0,0,0,0,0,286.35,9756.015,0,0,0,0,0,0,430.92,0,0,0,0,0,0,0,0,0,0,0,0,0,9578.59,0,0,0,0,0,0,0,0,0,0,0,0,0,512.8,0,0,0,0,0,0,0,0,2358.55,0,0,8882.72,0,0,0,0,0,9722.45,0,0
203,2013,0,0,1283.378037,66.04460858,0,0,0,0,0,0,0,19186.72518,0,0,0,0,0,36.24979721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810.241327,32077.79886,0,0,0,0,0,4918.2974,0,0,0,126.086494,0,1969.57736,846.3314198,3083.639542,0,0,0,0,0,0,0,0,0,0,0,0,0,22918.9709,0,0,0,0,0,0,0,0,0,0,0,0,0,17296.789,0,0,0,0,0,0,0,0,2894.226654,0,0,0,0,0,0,0,0,2303.059891,0,0
203,2014,0,0,5911.286677,0,0,0,0,0,0,0,0,13041.87657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6425.674012,52479.51957,0,0,0,0,0,5629.185745,0,0,0,0,0,227.7,1886.984337,260,0,0,0,0,0,0,0,0,0,0,0,0,0,19260.49267,0,0,0,0,0,0,0,0,0,0,0,0,0,40415.42612,0,0,0,0,0,0,0,0,33.5021692,0,0,0,0,0,0,0,0,505,0,0
203,2015,0,0,2754.019196,0,0,0,0,0,0,0,0,9894.112885,0,0,0,0,0,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.87703,40201.88758,0,0,0,0,0,1871.240529,0,0,0,0,0,2719.053389,9145.382771,8943.862755,0,0,0,0,0,0,0,0,0,0,0,0,0,21369.77593,0,0,0,0,0,0,0,0,0,0,0,0,0,12754.51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45881.58208,0,0
205,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,5733,0,126,0,0,0,630,0,0
205,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0
205,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20955.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12293.1,0,0,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.98,0,0,0,0,0,0,0,0,0,0,0,0,0,134.85,0,0,0,0,0,0,0,0,0,0,0,25327,0,0,0,0,0,22.41,0,0
205,2008,0,0,0,0,0,0,0,0,0,0,0,713.24,0,0,0,0,0,7694.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,11925.5,0,0,0,0,0,193.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.5,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,559.95,0,0,0,0,0,0,0,0
205,2009,0,12.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47484.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0,24,10279.494,0,0,0,0,0,45,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,13205.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,14306.185,0,16,0,0,0,79.905,0,0
205,2010,0,0,0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,0,45121.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,0,0,0,0,0,41.4,6930.321,0,0,0,0,0,0,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4737.15,0,0,0,0,0,0,0,0,0,0,0,0,0,213.17,0,0,0,0,0,0,0,0,143.08,0,0,9146,0,4.5,0,0,0,503.5,0,0
205,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9667.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13738.4715,0,0,0,0,0,0,0,0
